frame,timestamp,hand_idx,landmark_idx,x,y,z,x_rel,y_rel,z_rel
1175,1776372039.5415,1,2,0.357377,0.506015,-0.012205,0.017803,-0.123148,-0.012205
1175,1776372039.5415,1,3,0.382858,0.469589,-0.019790,0.043284,-0.159574,-0.019790
1175,1776372039.5415,1,4,0.401076,0.441528,-0.028115,0.061502,-0.187635,-0.028115
1175,1776372039.5415,1,5,0.389176,0.508164,-0.046914,0.049602,-0.121000,-0.046914
1175,1776372039.5415,1,6,0.445410,0.479244,-0.063096,0.105836,-0.149919,-0.063096
1175,1776372039.5415,1,7,0.479269,0.468750,-0.067730,0.139695,-0.160413,-0.067730
1175,1776372039.5415,1,8,0.506771,0.463321,-0.070161,0.167197,-0.165842,-0.070161
1175,1776372039.5415,1,9,0.404797,0.542917,-0.050868,0.065223,-0.086246,-0.050868
1175,1776372039.5415,1,10,0.464669,0.513601,-0.069279,0.125095,-0.115563,-0.069279
1175,1776372039.5415,1,11,0.500843,0.499411,-0.071565,0.161269,-0.129752,-0.071565
1175,1776372039.5415,1,12,0.529656,0.489735,-0.072741,0.190083,-0.139428,-0.072741
1175,1776372039.5415,1,13,0.416604,0.578185,-0.051344,0.077030,-0.050979,-0.051344
1175,1776372039.5415,1,14,0.469779,0.545333,-0.063955,0.130205,-0.083830,-0.063955
1175,1776372039.5415,1,15,0.503891,0.528481,-0.062044,0.164317,-0.100682,-0.062044
1175,1776372039.5415,1,16,0.529333,0.516268,-0.060040,0.189759,-0.112895,-0.060040
1175,1776372039.5415,1,17,0.423679,0.611574,-0.051537,0.084105,-0.017589,-0.051537
1175,1776372039.5415,1,18,0.466663,0.583764,-0.058506,0.127089,-0.045399,-0.058506
1175,1776372039.5415,1,19,0.491546,0.568318,-0.057481,0.151972,-0.060845,-0.057481
1175,1776372039.5415,1,20,0.511552,0.555807,-0.056705,0.171978,-0.073356,-0.056705
1180,1776372040.2525,0,0,0.693857,0.493400,-0.000000,0.000000,0.000000,0.000000
1180,1776372040.2525,0,1,0.657077,0.485173,-0.016546,-0.036779,-0.008226,-0.016546
1180,1776372040.2525,0,2,0.624188,0.467547,-0.028506,-0.069669,-0.025853,-0.028506
1180,1776372040.2525,0,3,0.597297,0.447191,-0.040719,-0.096560,-0.046208,-0.040719
1180,1776372040.2525,0,4,0.583158,0.421875,-0.051750,-0.110699,-0.071524,-0.051750
1180,1776372040.2525,0,5,0.641070,0.396161,-0.006351,-0.052787,-0.097239,-0.006351
1180,1776372040.2525,0,6,0.614592,0.375926,-0.018497,-0.079265,-0.117474,-0.018497
1180,1776372040.2525,0,7,0.595525,0.383756,-0.025116,-0.098331,-0.109643,-0.025116
1180,1776372040.2525,0,8,0.583850,0.400813,-0.029087,-0.110007,-0.092586,-0.029087
1180,1776372040.2525,0,9,0.656610,0.374940,-0.007594,-0.037246,-0.118459,-0.007594
1180,1776372040.2525,0,10,0.638702,0.323331,-0.019395,-0.055155,-0.170068,-0.019395
1180,1776372040.2525,0,11,0.619923,0.295643,-0.031328,-0.073933,-0.197757,-0.031328
1180,1776372040.2525,0,12,0.603517,0.273654,-0.040243,-0.090340,-0.219746,-0.040243
1180,1776372040.2525,0,13,0.673217,0.369163,-0.011904,-0.020640,-0.124236,-0.011904
1180,1776372040.2525,0,14,0.667182,0.317022,-0.020506,-0.026675,-0.176378,-0.020506
1180,1776372040.2525,0,15,0.656190,0.286456,-0.028771,-0.037667,-0.206944,-0.028771
1180,1776372040.2525,0,16,0.645353,0.261550,-0.035351,-0.048504,-0.231849,-0.035351
1180,1776372040.2525,0,17,0.691413,0.373484,-0.018814,-0.002444,-0.119916,-0.018814
1180,1776372040.2525,0,18,0.697864,0.332502,-0.025971,0.004008,-0.160897,-0.025971
1180,1776372040.2525,0,19,0.697821,0.304362,-0.030682,0.003964,-0.189038,-0.030682
1180,1776372040.2525,0,20,0.694171,0.278406,-0.034453,0.000314,-0.214994,-0.034453
1180,1776372040.2525,1,0,0.284583,0.623040,-0.000000,0.000000,0.000000,0.000000
1180,1776372040.2525,1,1,0.315445,0.576654,0.001018,0.030862,-0.046387,0.001018
1180,1776372040.2525,1,2,0.333176,0.527538,-0.006306,0.048593,-0.095503,-0.006306
1180,1776372040.2525,1,3,0.349761,0.491253,-0.019099,0.065178,-0.131788,-0.019099
1180,1776372040.2525,1,4,0.362136,0.457154,-0.031917,0.077553,-0.165886,-0.031917
1180,1776372040.2525,1,5,0.280923,0.479642,0.014654,-0.003660,-0.143398,0.014654
1180,1776372040.2525,1,6,0.303728,0.439952,0.005227,0.019145,-0.183089,0.005227
1180,1776372040.2525,1,7,0.331919,0.438468,-0.001292,0.047336,-0.184572,-0.001292
1180,1776372040.2525,1,8,0.355502,0.443125,-0.007201,0.070919,-0.179916,-0.007201
1180,1776372040.2525,1,9,0.262083,0.477069,-0.001773,-0.022500,-0.145972,-0.001773
1180,1776372040.2525,1,10,0.258855,0.411263,-0.012164,-0.025728,-0.211777,-0.012164
1180,1776372040.2525,1,11,0.263667,0.365081,-0.028974,-0.020916,-0.257960,-0.028974
1180,1776372040.2525,1,12,0.270459,0.327192,-0.043984,-0.014124,-0.295849,-0.043984
1180,1776372040.2525,1,13,0.247702,0.489466,-0.021175,-0.036881,-0.133575,-0.021175
1180,1776372040.2525,1,14,0.234436,0.431203,-0.029094,-0.050147,-0.191838,-0.029094
1180,1776372040.2525,1,15,0.234899,0.390707,-0.042491,-0.049684,-0.232334,-0.042491
1180,1776372040.2525,1,16,0.239333,0.354765,-0.054701,-0.045250,-0.268275,-0.054701
1180,1776372040.2525,1,17,0.239606,0.509938,-0.041806,-0.044977,-0.113102,-0.041806
1180,1776372040.2525,1,18,0.222354,0.465658,-0.049547,-0.062229,-0.157382,-0.049547
1180,1776372040.2525,1,19,0.220847,0.433574,-0.057311,-0.063736,-0.189467,-0.057311
1180,1776372040.2525,1,20,0.225682,0.401586,-0.065464,-0.058901,-0.221454,-0.065464
1185,1776372040.9629,0,0,0.699366,0.502382,-0.000000,0.000000,0.000000,0.000000
1185,1776372040.9629,0,1,0.660684,0.494315,-0.015076,-0.038682,-0.008067,-0.015076
1185,1776372040.9629,0,2,0.627363,0.476419,-0.027000,-0.072003,-0.025963,-0.027000
1185,1776372040.9629,0,3,0.600219,0.457106,-0.039966,-0.099147,-0.045277,-0.039966
1185,1776372040.9629,0,4,0.584978,0.431946,-0.051822,-0.114387,-0.070436,-0.051822
1185,1776372040.9629,0,5,0.641124,0.402531,-0.003423,-0.058242,-0.099851,-0.003423
1185,1776372040.9629,0,6,0.614005,0.382156,-0.015350,-0.085361,-0.120226,-0.015350
1185,1776372040.9629,0,7,0.595493,0.392345,-0.021571,-0.103873,-0.110038,-0.021571
1185,1776372040.9629,0,8,0.585050,0.411483,-0.025333,-0.114316,-0.090899,-0.025333
1185,1776372040.9629,0,9,0.657370,0.380996,-0.006248,-0.041996,-0.121386,-0.006248
1185,1776372040.9629,0,10,0.638206,0.328416,-0.017811,-0.061160,-0.173966,-0.017811
1185,1776372040.9629,0,11,0.619354,0.300257,-0.029296,-0.080012,-0.202125,-0.029296
1185,1776372040.9629,0,12,0.603056,0.277292,-0.037955,-0.096309,-0.225090,-0.037955
1185,1776372040.9629,0,13,0.674901,0.375097,-0.012277,-0.024465,-0.127286,-0.012277
1185,1776372040.9629,0,14,0.667824,0.322632,-0.020208,-0.031542,-0.179750,-0.020208
1185,1776372040.9629,0,15,0.656761,0.290701,-0.027386,-0.042605,-0.211681,-0.027386
1185,1776372040.9629,0,16,0.645945,0.264366,-0.033470,-0.053421,-0.238016,-0.033470
1185,1776372040.9629,0,17,0.693619,0.379295,-0.021060,-0.005747,-0.123087,-0.021060
1185,1776372040.9629,0,18,0.699596,0.337135,-0.027370,0.000230,-0.165247,-0.027370
1185,1776372040.9629,0,19,0.699579,0.309724,-0.031033,0.000213,-0.192658,-0.031033
1185,1776372040.9629,0,20,0.695980,0.284767,-0.034181,-0.003386,-0.217615,-0.034181
1185,1776372040.9629,1,0,0.291301,0.627093,0.000000,0.000000,0.000000,0.000000
1185,1776372040.9629,1,1,0.322601,0.581564,0.007432,0.031299,-0.045528,0.007432
1185,1776372040.9629,1,2,0.340535,0.532237,0.002981,0.049234,-0.094855,0.002981
1185,1776372040.9629,1,3,0.358609,0.497989,-0.008228,0.067308,-0.129104,-0.008228
1185,1776372040.9629,1,4,0.373243,0.464162,-0.019813,0.081942,-0.162931,-0.019813
1185,1776372040.9629,1,5,0.290032,0.483453,0.020794,-0.001269,-0.143639,0.020794
1185,1776372040.9629,1,6,0.313186,0.444398,0.012392,0.021884,-0.182695,0.012392
1185,1776372040.9629,1,7,0.341341,0.442629,0.006572,0.050040,-0.184463,0.006572
1185,1776372040.9629,1,8,0.364937,0.446871,0.001050,0.073636,-0.180222,0.001050
1185,1776372040.9629,1,9,0.273196,0.480448,0.001139,-0.018105,-0.146645,0.001139
1185,1776372040.9629,1,10,0.272706,0.413324,-0.008677,-0.018595,-0.213769,-0.008677
1185,1776372040.9629,1,11,0.280169,0.365936,-0.024637,-0.011133,-0.261157,-0.024637
1185,1776372040.9629,1,12,0.289441,0.327120,-0.039013,-0.001860,-0.299973,-0.039013
1185,1776372040.9629,1,13,0.259787,0.491446,-0.021265,-0.031514,-0.135647,-0.021265
1185,1776372040.9629,1,14,0.250669,0.431402,-0.029011,-0.040632,-0.195690,-0.029011
1185,1776372040.9629,1,15,0.254228,0.388951,-0.042243,-0.037074,-0.238142,-0.042243
1185,1776372040.9629,1,16,0.261034,0.351062,-0.054266,-0.030267,-0.276031,-0.054266
1185,1776372040.9629,1,17,0.251432,0.510399,-0.044392,-0.039869,-0.116694,-0.044392
1185,1776372040.9629,1,18,0.236547,0.465815,-0.052032,-0.054754,-0.161277,-0.052032
1185,1776372040.9629,1,19,0.236185,0.433218,-0.060073,-0.055116,-0.193875,-0.060073
1185,1776372040.9629,1,20,0.241506,0.400570,-0.068516,-0.049795,-0.226523,-0.068516
1190,1776372041.6724,0,0,0.698335,0.502304,-0.000000,0.000000,0.000000,0.000000
1190,1776372041.6724,0,1,0.660705,0.494624,-0.016507,-0.037630,-0.007680,-0.016507
1190,1776372041.6724,0,2,0.626967,0.477948,-0.029496,-0.071368,-0.024356,-0.029496
1190,1776372041.6724,0,3,0.599897,0.459211,-0.043347,-0.098439,-0.043094,-0.043347
1190,1776372041.6724,0,4,0.585352,0.434026,-0.056203,-0.112984,-0.068278,-0.056203
1190,1776372041.6724,0,5,0.640518,0.402865,-0.006324,-0.057817,-0.099439,-0.006324
1190,1776372041.6724,0,6,0.614081,0.382785,-0.019623,-0.084255,-0.119520,-0.019623
1190,1776372041.6724,0,7,0.596132,0.393213,-0.026947,-0.102204,-0.109091,-0.026947
1190,1776372041.6724,0,8,0.586330,0.412391,-0.031394,-0.112005,-0.089913,-0.031394
1190,1776372041.6724,0,9,0.656547,0.381711,-0.008915,-0.041789,-0.120593,-0.008915
1190,1776372041.6724,0,10,0.637831,0.329465,-0.021606,-0.060505,-0.172839,-0.021606
1190,1776372041.6724,0,11,0.619531,0.301515,-0.033858,-0.078804,-0.200790,-0.033858
1190,1776372041.6724,0,12,0.604021,0.278768,-0.043060,-0.094315,-0.223536,-0.043060
1190,1776372041.6724,0,13,0.674453,0.376032,-0.014783,-0.023883,-0.126272,-0.014783
1190,1776372041.6724,0,14,0.667400,0.323706,-0.023378,-0.030936,-0.178598,-0.023378
1190,1776372041.6724,0,15,0.656536,0.292225,-0.030678,-0.041800,-0.210079,-0.030678
1190,1776372041.6724,0,16,0.645984,0.266301,-0.036931,-0.052352,-0.236003,-0.036931
1190,1776372041.6724,0,17,0.694005,0.380318,-0.023586,-0.004331,-0.121986,-0.023586
1190,1776372041.6724,0,18,0.699760,0.339180,-0.030559,0.001425,-0.163125,-0.030559
1190,1776372041.6724,0,19,0.699866,0.310639,-0.034507,0.001530,-0.191665,-0.034507
1190,1776372041.6724,0,20,0.696474,0.284101,-0.037838,-0.001862,-0.218203,-0.037838
1190,1776372041.6724,1,0,0.289907,0.626736,0.000000,0.000000,0.000000,0.000000
1190,1776372041.6724,1,1,0.321701,0.581171,0.007718,0.031794,-0.045565,0.007718
1190,1776372041.6724,1,2,0.339696,0.533678,0.003429,0.049790,-0.093058,0.003429
1190,1776372041.6724,1,3,0.357661,0.499948,-0.007889,0.067755,-0.126788,-0.007889
1190,1776372041.6724,1,4,0.371602,0.465767,-0.019604,0.081695,-0.160969,-0.019604
1190,1776372041.6724,1,5,0.288038,0.483887,0.023983,-0.001869,-0.142849,0.023983
1190,1776372041.6724,1,6,0.311615,0.446816,0.016693,0.021708,-0.179920,0.016693
1190,1776372041.6724,1,7,0.340519,0.445511,0.011169,0.050612,-0.181225,0.011169
1190,1776372041.6724,1,8,0.365203,0.450637,0.005767,0.075297,-0.176099,0.005767
1190,1776372041.6724,1,9,0.271118,0.480573,0.004186,-0.018789,-0.146163,0.004186
1190,1776372041.6724,1,10,0.272047,0.414270,-0.004237,-0.017859,-0.212466,-0.004237
1190,1776372041.6724,1,11,0.280487,0.367570,-0.020031,-0.009419,-0.259166,-0.020031
1190,1776372041.6724,1,12,0.290848,0.330597,-0.034286,0.000942,-0.296139,-0.034286
1190,1776372041.6724,1,13,0.257733,0.491411,-0.018521,-0.032174,-0.135325,-0.018521
1190,1776372041.6724,1,14,0.248237,0.429901,-0.025056,-0.041669,-0.196835,-0.025056
1190,1776372041.6724,1,15,0.251333,0.388164,-0.038156,-0.038573,-0.238572,-0.038156
1190,1776372041.6724,1,16,0.257902,0.351912,-0.050277,-0.032005,-0.274824,-0.050277
1190,1776372041.6724,1,17,0.249891,0.510040,-0.041987,-0.040016,-0.116696,-0.041987
1190,1776372041.6724,1,18,0.235433,0.463942,-0.048945,-0.054473,-0.162794,-0.048945
1190,1776372041.6724,1,19,0.235242,0.430932,-0.056702,-0.054665,-0.195804,-0.056702
1190,1776372041.6724,1,20,0.240853,0.398901,-0.064985,-0.049054,-0.227835,-0.064985
1195,1776372042.3835,0,0,0.700701,0.502366,-0.000000,0.000000,0.000000,0.000000
1195,1776372042.3835,0,1,0.662954,0.495283,-0.019131,-0.037746,-0.007083,-0.019131
1195,1776372042.3835,0,2,0.628439,0.478555,-0.032850,-0.072262,-0.023810,-0.032850
1195,1776372042.3835,0,3,0.601646,0.457726,-0.046506,-0.099055,-0.044640,-0.046506
1195,1776372042.3835,0,4,0.587400,0.431585,-0.058922,-0.113300,-0.070781,-0.058922
1195,1776372042.3835,0,5,0.641315,0.404385,-0.010685,-0.059386,-0.097980,-0.010685
1195,1776372042.3835,0,6,0.614612,0.383476,-0.024595,-0.086089,-0.118890,-0.024595
1195,1776372042.3835,0,7,0.597091,0.393395,-0.031881,-0.103610,-0.108971,-0.031881
1195,1776372042.3835,0,8,0.587441,0.411370,-0.036226,-0.113260,-0.090996,-0.036226
1195,1776372042.3835,0,9,0.657767,0.381558,-0.011502,-0.042934,-0.120808,-0.011502
1195,1776372042.3835,0,10,0.638218,0.329782,-0.025640,-0.062482,-0.172583,-0.025640
1195,1776372042.3835,0,11,0.619101,0.302786,-0.038453,-0.081600,-0.199580,-0.038453
1195,1776372042.3835,0,12,0.602519,0.280119,-0.047839,-0.098182,-0.222247,-0.047839
1195,1776372042.3835,0,13,0.676260,0.374451,-0.015478,-0.024440,-0.127915,-0.015478
1195,1776372042.3835,0,14,0.668576,0.322174,-0.025944,-0.032125,-0.180192,-0.025944
1195,1776372042.3835,0,15,0.657332,0.291010,-0.034702,-0.043368,-0.211356,-0.034702
1195,1776372042.3835,0,16,0.646318,0.264874,-0.041444,-0.054382,-0.237492,-0.041444
1195,1776372042.3835,0,17,0.696169,0.378222,-0.022266,-0.004531,-0.124144,-0.022266
1195,1776372042.3835,0,18,0.701405,0.336116,-0.030437,0.000705,-0.166249,-0.030437
1195,1776372042.3835,0,19,0.701049,0.308939,-0.035427,0.000348,-0.193426,-0.035427
1195,1776372042.3835,0,20,0.697269,0.283656,-0.039354,-0.003431,-0.218709,-0.039354
1195,1776372042.3835,1,0,0.290678,0.626360,0.000000,0.000000,0.000000,0.000000
1195,1776372042.3835,1,1,0.321844,0.581512,0.009698,0.031167,-0.044847,0.009698
1195,1776372042.3835,1,2,0.339456,0.534114,0.006145,0.048779,-0.092246,0.006145
1195,1776372042.3835,1,3,0.358005,0.500731,-0.004667,0.067327,-0.125629,-0.004667
1195,1776372042.3835,1,4,0.372317,0.466630,-0.016065,0.081639,-0.159729,-0.016065
1195,1776372042.3835,1,5,0.286756,0.485504,0.024624,-0.003922,-0.140855,0.024624
1195,1776372042.3835,1,6,0.310529,0.448307,0.017413,0.019852,-0.178053,0.017413
1195,1776372042.3835,1,7,0.339208,0.446424,0.011755,0.048530,-0.179936,0.011755
1195,1776372042.3835,1,8,0.363606,0.450742,0.006275,0.072928,-0.175618,0.006275
1195,1776372042.3835,1,9,0.270757,0.482204,0.004176,-0.019921,-0.144155,0.004176
1195,1776372042.3835,1,10,0.271927,0.415665,-0.004289,-0.018751,-0.210695,-0.004289
1195,1776372042.3835,1,11,0.281067,0.369803,-0.019999,-0.009611,-0.256556,-0.019999
1195,1776372042.3835,1,12,0.292200,0.334366,-0.034117,0.001522,-0.291993,-0.034117
1195,1776372042.3835,1,13,0.258408,0.492690,-0.018899,-0.032270,-0.133670,-0.018899
1195,1776372042.3835,1,14,0.249221,0.430175,-0.025231,-0.041457,-0.196185,-0.025231
1195,1776372042.3835,1,15,0.253418,0.388696,-0.038204,-0.037260,-0.237664,-0.038204
1195,1776372042.3835,1,16,0.260886,0.352901,-0.050262,-0.029792,-0.273459,-0.050262
1195,1776372042.3835,1,17,0.251589,0.511001,-0.042523,-0.039089,-0.115358,-0.042523
1195,1776372042.3835,1,18,0.236840,0.465337,-0.049410,-0.053838,-0.161023,-0.049410
1195,1776372042.3835,1,19,0.236690,0.431824,-0.057274,-0.053988,-0.194535,-0.057274
1195,1776372042.3835,1,20,0.242374,0.399194,-0.065646,-0.048303,-0.227165,-0.065646
1200,1776372043.0947,0,0,0.699496,0.502844,-0.000000,0.000000,0.000000,0.000000
1200,1776372043.0947,0,1,0.660974,0.495439,-0.017234,-0.038522,-0.007405,-0.017234
1200,1776372043.0947,0,2,0.626507,0.478860,-0.029419,-0.072989,-0.023984,-0.029419
1200,1776372043.0947,0,3,0.600081,0.457787,-0.041914,-0.099415,-0.045057,-0.041914
1200,1776372043.0947,0,4,0.587482,0.431066,-0.053197,-0.112014,-0.071778,-0.053197
1200,1776372043.0947,0,5,0.641159,0.404668,-0.007272,-0.058337,-0.098176,-0.007272
1200,1776372043.0947,0,6,0.614858,0.383970,-0.020521,-0.084638,-0.118874,-0.020521
1200,1776372043.0947,0,7,0.597392,0.394191,-0.027687,-0.102104,-0.108653,-0.027687
1200,1776372043.0947,0,8,0.587751,0.412791,-0.032025,-0.111745,-0.090054,-0.032025
1200,1776372043.0947,0,9,0.657534,0.382698,-0.008781,-0.041962,-0.120146,-0.008781
1200,1776372043.0947,0,10,0.638522,0.331561,-0.022527,-0.060974,-0.171284,-0.022527
1200,1776372043.0947,0,11,0.620097,0.304519,-0.035683,-0.079399,-0.198325,-0.035683
1200,1776372043.0947,0,12,0.604050,0.282142,-0.045305,-0.095446,-0.220702,-0.045305
1200,1776372043.0947,0,13,0.675706,0.376341,-0.013430,-0.023790,-0.126503,-0.013430
1200,1776372043.0947,0,14,0.668766,0.325238,-0.023950,-0.030730,-0.177607,-0.023950
1200,1776372043.0947,0,15,0.657903,0.294377,-0.033286,-0.041593,-0.208467,-0.033286
1200,1776372043.0947,0,16,0.647118,0.268582,-0.040302,-0.052378,-0.234262,-0.040302
1200,1776372043.0947,0,17,0.695376,0.380405,-0.020727,-0.004120,-0.122439,-0.020727
1200,1776372043.0947,0,18,0.701219,0.339162,-0.029162,0.001723,-0.163682,-0.029162
1200,1776372043.0947,0,19,0.701722,0.311765,-0.034546,0.002226,-0.191079,-0.034546
1200,1776372043.0947,0,20,0.698657,0.286543,-0.038660,-0.000839,-0.216301,-0.038660
1200,1776372043.0947,1,0,0.291881,0.628573,0.000000,0.000000,0.000000,0.000000
1200,1776372043.0947,1,1,0.323204,0.584339,0.007450,0.031323,-0.044234,0.007450
1200,1776372043.0947,1,2,0.341222,0.535890,0.003004,0.049340,-0.092683,0.003004
1200,1776372043.0947,1,3,0.359340,0.501764,-0.008329,0.067458,-0.126809,-0.008329
1200,1776372043.0947,1,4,0.373265,0.467525,-0.019975,0.081384,-0.161048,-0.019975
1200,1776372043.0947,1,5,0.290361,0.485951,0.023727,-0.001520,-0.142622,0.023727
1200,1776372043.0947,1,6,0.313605,0.448440,0.016206,0.021724,-0.180133,0.016206
1200,1776372043.0947,1,7,0.341185,0.446693,0.010507,0.049304,-0.181880,0.010507
1200,1776372043.0947,1,8,0.364410,0.450926,0.005133,0.072529,-0.177647,0.005133
1200,1776372043.0947,1,9,0.274079,0.481998,0.004406,-0.017802,-0.146575,0.004406
1200,1776372043.0947,1,10,0.276540,0.415516,-0.003851,-0.015341,-0.213057,-0.003851
1200,1776372043.0947,1,11,0.284854,0.369506,-0.019337,-0.007027,-0.259067,-0.019337
1200,1776372043.0947,1,12,0.294691,0.332798,-0.033267,0.002809,-0.295775,-0.033267
1200,1776372043.0947,1,13,0.260857,0.492221,-0.017837,-0.031025,-0.136352,-0.017837
1200,1776372043.0947,1,14,0.253999,0.428958,-0.023985,-0.037883,-0.199615,-0.023985
1200,1776372043.0947,1,15,0.258120,0.387126,-0.036593,-0.033761,-0.241447,-0.036593
1200,1776372043.0947,1,16,0.265334,0.350516,-0.048350,-0.026547,-0.278057,-0.048350
1200,1776372043.0947,1,17,0.252210,0.510707,-0.040905,-0.039671,-0.117866,-0.040905
1200,1776372043.0947,1,18,0.238821,0.463882,-0.047260,-0.053060,-0.164691,-0.047260
1200,1776372043.0947,1,19,0.239146,0.430656,-0.054646,-0.052736,-0.197916,-0.054646
1200,1776372043.0947,1,20,0.245227,0.398060,-0.062665,-0.046655,-0.230513,-0.062665
1205,1776372043.8036,0,0,0.702072,0.503921,-0.000000,0.000000,0.000000,0.000000
1205,1776372043.8036,0,1,0.663868,0.497276,-0.017737,-0.038204,-0.006645,-0.017737
1205,1776372043.8036,0,2,0.629637,0.480664,-0.030568,-0.072434,-0.023257,-0.030568
1205,1776372043.8036,0,3,0.602631,0.460772,-0.043832,-0.099441,-0.043149,-0.043832
1205,1776372043.8036,0,4,0.588758,0.435181,-0.056048,-0.113314,-0.068739,-0.056048
1205,1776372043.8036,0,5,0.642057,0.406176,-0.007018,-0.060014,-0.097745,-0.007018
1205,1776372043.8036,0,6,0.615852,0.385462,-0.020078,-0.086220,-0.118459,-0.020078
1205,1776372043.8036,0,7,0.598364,0.394883,-0.027381,-0.103708,-0.109038,-0.027381
1205,1776372043.8036,0,8,0.588551,0.412805,-0.031892,-0.113521,-0.091116,-0.031892
1205,1776372043.8036,0,9,0.658396,0.383911,-0.008609,-0.043676,-0.120010,-0.008609
1205,1776372043.8036,0,10,0.639137,0.332480,-0.021345,-0.062935,-0.171441,-0.021345
1205,1776372043.8036,0,11,0.620559,0.304489,-0.034093,-0.081513,-0.199431,-0.034093
1205,1776372043.8036,0,12,0.604490,0.281649,-0.043647,-0.097581,-0.222272,-0.043647
1205,1776372043.8036,0,13,0.676742,0.377267,-0.013483,-0.025330,-0.126654,-0.013483
1205,1776372043.8036,0,14,0.668571,0.325517,-0.022803,-0.033500,-0.178404,-0.022803
1205,1776372043.8036,0,15,0.657147,0.294427,-0.031348,-0.044925,-0.209494,-0.031348
1205,1776372043.8036,0,16,0.645933,0.268933,-0.038188,-0.056139,-0.234988,-0.038188
1205,1776372043.8036,0,17,0.696767,0.380704,-0.021205,-0.005304,-0.123217,-0.021205
1205,1776372043.8036,0,18,0.701766,0.339355,-0.028812,-0.000305,-0.164566,-0.028812
1205,1776372043.8036,0,19,0.702108,0.311315,-0.033538,0.000037,-0.192606,-0.033538
1205,1776372043.8036,0,20,0.699029,0.285413,-0.037336,-0.003043,-0.218508,-0.037336
1205,1776372043.8036,1,0,0.290130,0.629892,0.000000,0.000000,0.000000,0.000000
1205,1776372043.8036,1,1,0.322273,0.584662,0.009190,0.032142,-0.045230,0.009190
1205,1776372043.8036,1,2,0.339959,0.536652,0.005871,0.049828,-0.093240,0.005871
1205,1776372043.8036,1,3,0.357983,0.502686,-0.004758,0.067852,-0.127206,-0.004758
1205,1776372043.8036,1,4,0.373138,0.468412,-0.015768,0.083008,-0.161480,-0.015768
1205,1776372043.8036,1,5,0.289861,0.486690,0.026356,-0.000269,-0.143201,0.026356
1205,1776372043.8036,1,6,0.312390,0.448173,0.019456,0.022260,-0.181719,0.019456
1205,1776372043.8036,1,7,0.340390,0.445897,0.014012,0.050259,-0.183994,0.014012
1205,1776372043.8036,1,8,0.364584,0.450154,0.008684,0.074453,-0.179738,0.008684
1205,1776372043.8036,1,9,0.273295,0.482787,0.006131,-0.016835,-0.147105,0.006131
1205,1776372043.8036,1,10,0.274990,0.415918,-0.001809,-0.015140,-0.213974,-0.001809
1205,1776372043.8036,1,11,0.284262,0.369533,-0.017435,-0.005868,-0.260359,-0.017435
1205,1776372043.8036,1,12,0.295518,0.332418,-0.031508,0.005388,-0.297474,-0.031508
1205,1776372043.8036,1,13,0.259886,0.492809,-0.016961,-0.030244,-0.137083,-0.016961
1205,1776372043.8036,1,14,0.251083,0.431029,-0.023166,-0.039047,-0.198863,-0.023166
1205,1776372043.8036,1,15,0.254918,0.388734,-0.036139,-0.035213,-0.241158,-0.036139
1205,1776372043.8036,1,16,0.262725,0.351826,-0.048108,-0.027405,-0.278066,-0.048108
1205,1776372043.8036,1,17,0.251496,0.510658,-0.040717,-0.038634,-0.119234,-0.040717
1205,1776372043.8036,1,18,0.236846,0.463817,-0.047405,-0.053284,-0.166075,-0.047405
1205,1776372043.8036,1,19,0.237317,0.430283,-0.055046,-0.052813,-0.199609,-0.055046
1205,1776372043.8036,1,20,0.244267,0.397930,-0.063207,-0.045864,-0.231962,-0.063207
1210,1776372044.5303,0,0,0.701550,0.503213,-0.000000,0.000000,0.000000,0.000000
1210,1776372044.5303,0,1,0.663098,0.497032,-0.017850,-0.038451,-0.006181,-0.017850
1210,1776372044.5303,0,2,0.629155,0.480569,-0.030158,-0.072394,-0.022644,-0.030158
1210,1776372044.5303,0,3,0.602761,0.459708,-0.042641,-0.098788,-0.043505,-0.042641
1210,1776372044.5303,0,4,0.588213,0.433736,-0.053988,-0.113337,-0.069478,-0.053988
1210,1776372044.5303,0,5,0.641487,0.405785,-0.006786,-0.060063,-0.097428,-0.006786
1210,1776372044.5303,0,6,0.614689,0.383607,-0.018926,-0.086861,-0.119606,-0.018926
1210,1776372044.5303,0,7,0.597297,0.393967,-0.025388,-0.104253,-0.109246,-0.025388
1210,1776372044.5303,0,8,0.588201,0.413281,-0.029334,-0.113349,-0.089932,-0.029334
1210,1776372044.5303,0,9,0.657997,0.383486,-0.007604,-0.043553,-0.119727,-0.007604
1210,1776372044.5303,0,10,0.638223,0.331672,-0.019664,-0.063327,-0.171541,-0.019664
1210,1776372044.5303,0,11,0.619272,0.304578,-0.031961,-0.082278,-0.198635,-0.031961
1210,1776372044.5303,0,12,0.603030,0.282726,-0.041170,-0.098520,-0.220487,-0.041170
1210,1776372044.5303,0,13,0.676569,0.376606,-0.011597,-0.024980,-0.126607,-0.011597
1210,1776372044.5303,0,14,0.668349,0.324579,-0.020370,-0.033201,-0.178635,-0.020370
1210,1776372044.5303,0,15,0.656925,0.293019,-0.028897,-0.044625,-0.210194,-0.028897
1210,1776372044.5303,0,16,0.645755,0.267213,-0.035749,-0.055795,-0.236000,-0.035749
